1.848660080929355187e+00 7.399014045279215246e-01 1.012449850082362879e+00 2.303727113166077700e+00 2.862980567323292723e-04
3.208013585551467567e-02 3.592612781192622839e-01 1.912297309872268647e+00 6.100497886233461564e+00 5.555130361629268876e+00
1.394640353587211834e+00 2.231644822232509373e+00 1.409936794486122302e+00 3.069953567515051329e+00 2.862980567323292723e-04
1.815626768985271200e+00 1.308395818409889277e-01 6.977368596321603493e-03 3.246284613716844181e+00 1.007056854460758544e+00
3.261086207799729908e-01 2.449650059010327618e-01 5.507323928647044120e+00 2.851274200294978023e+00 1.086714250519268676e-01
1.424411518524696163e+00 1.680748422586489266e+00 2.682381294363168411e+00 2.507418141473846784e+00 1.345484436746064771e+00
4.142155820660437665e-02 1.103622197181082856e-02 2.685271809153072704e-04 7.998253605748709028e+00 1.212434726148581016e-04
2.636643836433436583e-01 4.443615223920194951e-02 3.588693971924333814e-02 1.599924297924839589e+00 9.708063005834802084e+00
1.861054796898134467e-01 1.913742204870363173e+00 1.433063223988274570e-01 5.742669082199745922e+00 4.965732766277891841e+00
6.538246959065876496e-01 2.986290512929128838e+00 3.868722118386418510e-03 8.205599123856430590e-04 5.794455981877018935e+00
1.526183958089184500e+00 1.127288064037699211e+00 1.218401152835593138e+00 4.360041810580238320e+00 3.700621713444908912e-03
3.559484929748861215e-01 3.228956072883739203e+00 1.309746788726557851e-02 4.501985822600985010e+00 4.502004240242960822e-04
1.174112283759857177e-02 2.214126952432129869e+00 1.356296178310979039e+00 5.949217764684842535e+00 2.990839542631612780e+00
3.480642633824504451e-02 7.964919756380876015e-01 4.029107854791254439e+00 5.564293182436940377e+00 1.591839854006747101e+00
1.361595554414522846e+00 1.722343950690278458e+00 3.728628466799334684e-01 3.287700172493327688e+00 4.223245751740842380e+00
1.478527044658973555e+00 3.122695419979642194e-03 1.841465713983963415e+00 4.550797813225172739e+00 1.889563201574903095e+00
1.790785520048751300e-01 3.798474178591355610e+00 1.802069962799996095e+00 3.772033413069604720e-03 9.847303299128424192e-05
1.531467853309503857e-01 3.940999894694535488e+00 1.521070678000206386e-02 1.010401133337971435e+00 8.637622534235457339e-01
4.526160363636714395e-02 1.196724944255657563e+00 2.321486062159681119e+00 2.521082280881728366e+00 8.129978336497799773e+00
1.833135093874257882e+00 1.085176582188211780e+00 5.433212132050422305e-01 6.249554442490345973e-01 2.683297044110133811e+00
7.390715326860674006e-01 1.272113819262871370e+00 1.586756027734590235e+00 4.023934111933123781e+00 6.628436944298180755e+00
5.337281611319028007e-02 2.734307387941699918e+00 1.614618296229086480e+00 4.514901114247380498e+00 3.756180108745122315e+00
7.771743235835501962e-04 8.025668710829332586e-03 4.330959260590265814e+00 2.688996668558489400e+00 6.049648988227134261e+00
3.220646001832416228e-01 2.514975008242256838e+00 1.548134333693569342e+00 2.274466459903659154e-03 7.156635092988047120e+00
4.108097916003276007e-01 3.108853436314790386e+00 2.438413555603104133e+00 2.145373116539890823e+00 3.415690247155700465e+00
1.229396752414101179e+00 4.830351225109556501e-01 4.545938455999433359e+00 1.446842604559510193e+00 2.848402708487315915e-01
6.107961186901090800e-01 2.102784257598567519e-01 2.401361814950212725e+00 1.329259995563754002e-02 8.624291705142317355e+00
3.696390344999395811e-02 9.848539289226302534e-03 3.040153668311203119e-04 7.137517280614989801e+00 4.512759280496729808e+00
7.659321453377004874e-02 3.712338358326511489e+00 3.894493128328668785e-01 1.015270701177175994e+00 3.418675686746221576e+00
2.841896745354460796e-01 1.519005692295234189e+00 4.801856753780019638e+00 1.898286831361465027e-03 4.417042307749738939e+00
9.405876342894112230e-02 1.538407088669603018e-01 7.707177826920807995e-02 7.778390815908399425e+00 2.253419463986136684e+00
1.705446738753680913e-01 2.346291937486600698e+00 2.526755484574281674e+00 5.354239935852700860e+00 1.528987225868730926e+00
1.134245108990572515e+00 1.973059298886261859e+00 3.708834341548136848e+00 4.742682268071342633e-01 2.223766859310320143e+00
1.138560213550423805e+00 4.340246852042381823e-03 3.036738449405341544e+00 4.327477544778660423e+00 3.565782852721754104e+00
2.864566244418960128e-01 1.698322811063903426e-01 7.652160226584013847e-01 3.151999069132130238e+00 8.978761731318767758e+00
1.753962961227404138e+00 3.256483333647892109e-01 6.751402077326287277e-01 2.225567001635646580e+00 3.663619822386555924e+00
7.412698008182221077e-03 1.249284308495679984e-03 1.008930530929926656e-03 4.498049942351098340e-02 9.999772617155926469e+00
1.795375889238624012e+00 1.400565261480524737e-01 2.438563542503506820e+00 6.478655845524184942e-01 1.455643191431727823e+00
1.264306358901233551e+00 2.732548841141174911e+00 3.614899958616637488e-01 1.608697548087742124e+00 2.993993798484733126e+00
6.787454799658280136e-01 5.545282419310212374e-01 3.018212338517967552e+00 2.801911699226984798e+00 6.999252538903396825e+00
1.431772362353643802e+00 1.974191217285174771e+00 1.359774316126085569e+00 4.251876646762618207e-03 4.388126370693090195e+00
1.055619062096499750e-01 3.588356653182502853e+00 6.069157702676356569e-01 3.076721474242557264e+00 1.852126885889969099e+00
8.965664196895718752e-02 2.578395200734774573e+00 1.167007820165845811e+00 3.474583121663971763e+00 5.966704940515409561e+00
2.527926518617372442e-02 6.786672420790175186e-01 5.372035921757692734e+00 1.324086001721743511e+00 3.768648381005074377e+00
