9.295676974171775478e-03 8.882678448722839404e-01 5.523874144968717384e-03 4.583317823122391999e-01 2.820089169612663080e-02
3.730673611059293626e-01 3.933510219371344485e-02 1.391824569465208335e-02 7.427281754536386726e-01 5.544678833232458137e-01
4.259765519281051849e-01 5.587693551674353248e-03 4.970786944425653608e-01 4.196156380327785151e-01 6.287672405094223427e-01
5.570478958135012260e-01 2.228554840695525559e-03 8.270049503399451440e-01 7.584231993685353057e-02 1.852007800630165596e-03
4.884924393493656480e-01 5.536150835414157534e-01 3.426581553336886105e-02 1.038735424273830484e-02 6.735008780481333002e-01
3.022326690923720152e-02 1.861098800128724990e-04 8.547570535902032640e-01 7.219420389176924892e-03 5.180972677089548117e-01
8.706935921911265058e-03 2.905492436418782038e-05 2.119432656942582451e-03 7.146287993436172270e-01 6.994464779928309950e-01
6.967397152918441972e-01 1.686633845872824722e-01 1.365237298990305825e-01 6.836875113494271794e-01 6.252186328442778038e-03
1.257836765445974683e-02 2.392208519259751420e-01 5.576230792752675525e-01 7.892854624330198909e-01 9.327448162505486140e-02
4.718391470787399178e-01 4.654464499753002138e-01 5.286432370781404128e-02 6.690689322401386363e-01 3.320836471122204370e-01
8.609010691703713677e-03 2.058457365306805842e-01 4.774214537491985322e-01 6.459149396070521520e-01 5.589419146740310929e-01
