0.013201	0.879784
0.013301	0.879271
0.013401	0.878759
0.013501	0.878248
0.013601	0.877739
0.013701	0.877230
0.013801	0.876722
0.013901	0.876216
0.014001	0.875710
0.014101	0.875206
0.014201	0.874702
0.014301	0.874200
0.014401	0.873698
0.014501	0.873198
0.014601	0.872698
0.014701	0.872199
0.014801	0.871701
0.014901	0.871204
0.015002	0.870708
0.015102	0.870213
0.015202	0.869719
0.015302	0.869225
0.015402	0.868732
0.015502	0.868240
0.015602	0.867749
0.015702	0.867259
0.015802	0.866770
0.015902	0.866281
0.016002	0.865793
0.016102	0.865306
0.016202	0.864819
0.016302	0.864334
0.016402	0.863849
0.016502	0.863365
0.016602	0.862881
0.016702	0.862398
0.016802	0.861916
0.016902	0.861435
0.017002	0.860954
0.017102	0.860474
0.017202	0.859995
0.017302	0.859516
0.017402	0.859038
0.017502	0.858560
0.017602	0.858084
0.017702	0.857607
0.017802	0.857132
0.017902	0.856657
0.018002	0.856183
0.018102	0.855709
0.018202	0.855236
0.018302	0.854763
0.018402	0.854291
0.018502	0.853820
0.018602	0.853349
0.018702	0.852879
0.018802	0.852409
0.018902	0.851940
0.019002	0.851471
0.019102	0.851003
0.019202	0.850535
0.019302	0.850068
0.019402	0.849602
0.019502	0.849136
0.019602	0.848670
0.019702	0.848206
0.019802	0.847741
0.019902	0.847277
0.020002	0.846814
0.020102	0.846351
0.020202	0.845888
0.020302	0.845426
0.020402	0.844965
0.020502	0.844504
0.020602	0.844043
0.020702	0.843583
0.020802	0.843123
0.020902	0.842664
0.021002	0.842206
0.021102	0.841747
0.021202	0.841289
0.021302	0.840832
0.021402	0.840375
0.021502	0.839919
0.021602	0.839463
0.021702	0.839007
0.021802	0.838552
0.021902	0.838097
0.022002	0.837643
0.022102	0.837189
0.022202	0.836735
0.022302	0.836282
0.022402	0.835830
0.022502	0.835377
0.022602	0.834925
0.022702	0.834474
0.022802	0.834023
0.022902	0.833572
0.023002	0.833122
0.023102	0.832672
0.023202	0.832223
0.023302	0.831774
0.023402	0.831325
0.023502	0.830877
0.023602	0.830429
0.023702	0.829981
0.023802	0.829534
0.023902	0.829087
0.024002	0.828641
0.024102	0.828195
0.024202	0.827749
0.024302	0.827304
0.024402	0.826859
0.024502	0.826414
0.024602	0.825970
0.024702	0.825527
0.024802	0.825083
0.024902	0.824640
0.025003	0.824197
0.025103	0.823755
0.025203	0.823313
0.025303	0.822871
0.025403	0.822430
0.025503	0.821989
0.025603	0.821549
0.025703	0.821109
0.025803	0.820669
0.025903	0.820229
0.026003	0.819790
0.026103	0.819351
0.026203	0.818913
0.026303	0.818475
0.026403	0.818037
0.026503	0.817600
0.026603	0.817163
0.026703	0.816726
0.026803	0.816290
0.026903	0.815854
0.027003	0.815418
0.027103	0.814983
0.027203	0.814548
0.027303	0.814114
0.027403	0.813680
0.027503	0.813246
0.027603	0.812812
0.027703	0.812379
0.027803	0.811946
0.027903	0.811514
0.028003	0.811082
0.028103	0.810650
0.028203	0.810218
0.028303	0.809787
0.028403	0.809356
0.028503	0.808926
0.028603	0.808496
0.028703	0.808066
0.028803	0.807637
0.028903	0.807208
0.029003	0.806779
0.029103	0.806351
0.029203	0.805923
0.029303	0.805495
0.029403	0.805068
0.029503	0.804641
0.029603	0.804214
0.029703	0.803788
0.029803	0.803362
0.029903	0.802937
0.030003	0.802512
0.030103	0.802087
0.030203	0.801662
0.030303	0.801238
0.030403	0.800814
0.030503	0.800391
0.030603	0.799968
0.030703	0.799545
0.030803	0.799123
0.030903	0.798701
0.031003	0.798279
0.031103	0.797858
0.031203	0.797437
0.031303	0.797016
0.031403	0.796596
0.031503	0.796176
0.031603	0.795757
0.031703	0.795338
0.031803	0.794919
0.031903	0.794501
0.032003	0.794083
0.032103	0.793665
0.032203	0.793248
0.032303	0.792831
0.032403	0.792414
0.032503	0.791998
0.032603	0.791582
0.032703	0.791167
0.032803	0.790752
0.032903	0.790337
0.033003	0.789923
0.033103	0.789509
0.033203	0.789095
0.033303	0.788682
0.033403	0.788269
0.033503	0.787857
0.033603	0.787445
0.033703	0.787033
0.033803	0.786622
0.033903	0.786211
0.034003	0.785801
0.034103	0.785391
0.034203	0.784981
0.034303	0.784572
0.034403	0.784163
0.034503	0.783754
0.034603	0.783346
0.034703	0.782938
0.034803	0.782531
0.034903	0.782124
0.035004	0.781718
0.035104	0.781312
0.035204	0.780906
0.035304	0.780501
0.035404	0.780096
0.035504	0.779691
0.035604	0.779287
0.035704	0.778884
0.035804	0.778480
0.035904	0.778077
0.036004	0.777675
0.036104	0.777273
0.036204	0.776872
0.036304	0.776470
0.036404	0.776070
0.036504	0.775669
0.036604	0.775270
0.036704	0.774870
0.036804	0.774471
0.036904	0.774073
0.037004	0.773675
0.037104	0.773277
0.037204	0.772880
0.037304	0.772483
0.037404	0.772086
0.037504	0.771691
0.037604	0.771295
0.037704	0.770900
0.037804	0.770505
0.037904	0.770111
0.038004	0.769718
0.038104	0.769324
0.038204	0.768932
0.038304	0.768539
0.038404	0.768148
0.038504	0.767756
0.038604	0.767365
0.038704	0.766975
0.038804	0.766585
0.038904	0.766195
0.039004	0.765806
0.039104	0.765418
0.039204	0.765030
0.039304	0.764642
0.039404	0.764255
0.039504	0.763868
0.039604	0.763482
0.039704	0.763096
0.039804	0.762711
0.039904	0.762327
0.040004	0.761942
0.040104	0.761559
0.040204	0.761175
0.040304	0.760793
0.040404	0.760411
0.040504	0.760029
0.040604	0.759648
0.040704	0.759267
0.040804	0.758887
0.040904	0.758507
0.041004	0.758128
0.041104	0.757749
0.041204	0.757371
0.041304	0.756993
0.041404	0.756616
0.041504	0.756240
0.041604	0.755864
0.041704	0.755488
0.041804	0.755113
0.041904	0.754739
0.042004	0.754365
0.042104	0.753991
0.042204	0.753619
0.042304	0.753246
0.042404	0.752874
0.042504	0.752503
0.042604	0.752133
0.042704	0.751762
0.042804	0.751393
0.042904	0.751024
0.043004	0.750655
0.043104	0.750287
0.043204	0.749920
0.043304	0.749553
0.043404	0.749187
0.043504	0.748821
0.043604	0.748456
0.043704	0.748092
0.043804	0.747728
0.043904	0.747364
0.044004	0.747002
0.044104	0.746639
0.044204	0.746278
0.044304	0.745917
0.044404	0.745556
0.044504	0.745196
0.044604	0.744837
0.044704	0.744478
0.044804	0.744120
0.044904	0.743763
0.045005	0.743406
0.045105	0.743050
0.045205	0.742694
0.045305	0.742339
0.045405	0.741984
0.045505	0.741631
0.045605	0.741277
0.045705	0.740925
0.045805	0.740573
0.045905	0.740221
0.046005	0.739870
0.046105	0.739520
0.046205	0.739171
0.046305	0.738822
0.046405	0.738474
0.046505	0.738126
0.046605	0.737779
0.046705	0.737433
0.046805	0.737087
0.046905	0.736742
0.047005	0.736398
0.047105	0.736054
0.047205	0.735711
0.047305	0.735368
0.047405	0.735026
0.047505	0.734685
0.047605	0.734345
0.047705	0.734005
0.047805	0.733666
0.047905	0.733327
0.048005	0.732989
0.048105	0.732652
0.048205	0.732316
0.048305	0.731980
0.048405	0.731645
0.048505	0.731310
0.048605	0.730977
0.048705	0.730644
0.048805	0.730311
0.048905	0.729980
0.049005	0.729649
0.049105	0.729318
0.049205	0.728989
0.049305	0.728660
0.049405	0.728331
0.049505	0.728004
0.049605	0.727677
0.049705	0.727351
0.049805	0.727026
0.049905	0.726701
0.050005	0.726377
0.050105	0.726054
0.050205	0.725731
0.050305	0.725409
0.050405	0.725088
0.050505	0.724768
0.050605	0.724448
0.050705	0.724130
0.050805	0.723811
0.050905	0.723494
0.051005	0.723177
0.051105	0.722861
0.051205	0.722546
0.051305	0.722232
0.051405	0.721918
0.051505	0.721605
0.051605	0.721293
0.051705	0.720981
0.051805	0.720671
0.051905	0.720361
0.052005	0.720051
0.052105	0.719743
0.052205	0.719435
0.052305	0.719129
0.052405	0.718822
0.052505	0.718517
0.052605	0.718212
0.052705	0.717909
0.052805	0.717606
0.052905	0.717303
0.053005	0.717002
0.053105	0.716701
0.053205	0.716401
0.053305	0.716102
0.053405	0.715804
0.053505	0.715507
0.053605	0.715210
0.053705	0.714914
0.053805	0.714619
0.053905	0.714324
0.054005	0.714031
0.054105	0.713738
0.054205	0.713446
0.054305	0.713155
0.054405	0.712865
0.054505	0.712576
0.054605	0.712287
0.054705	0.711999
0.054805	0.711712
0.054905	0.711426
0.055006	0.711141
0.055106	0.710856
0.055206	0.710572
0.055306	0.710290
0.055406	0.710008
0.055506	0.709726
0.055606	0.709446
0.055706	0.709167
0.055806	0.708888
0.055906	0.708610
0.056006	0.708333
0.056106	0.708057
0.056206	0.707782
0.056306	0.707507
0.056406	0.707234
0.056506	0.706961
0.056606	0.706689
0.056706	0.706418
0.056806	0.706148
0.056906	0.705879
0.057006	0.705611
0.057106	0.705343
0.057206	0.705077
0.057306	0.704811
0.057406	0.704546
0.057506	0.704282
0.057606	0.704019
0.057706	0.703757
0.057806	0.703495
0.057906	0.703235
0.058006	0.702975
0.058106	0.702717
0.058206	0.702459
0.058306	0.702202
0.058406	0.701946
0.058506	0.701691
0.058606	0.701437
0.058706	0.701183
0.058806	0.700931
0.058906	0.700679
0.059006	0.700429
0.059106	0.700179
0.059206	0.699930
0.059306	0.699682
0.059406	0.699436
0.059506	0.699189
0.059606	0.698944
0.059706	0.698700
0.059806	0.698457
0.059906	0.698215
0.060006	0.697973
0.060106	0.697733
0.060206	0.697493
0.060306	0.697255
0.060406	0.697017
0.060506	0.696780
0.060606	0.696544
0.060706	0.696309
0.060806	0.696075
0.060906	0.695842
0.061006	0.695610
0.061106	0.695379
0.061206	0.695149
0.061306	0.694920
0.061406	0.694692
0.061506	0.694464
0.061606	0.694238
0.061706	0.694013
0.061806	0.693788
0.061906	0.693565
0.062006	0.693342
0.062106	0.693121
0.062206	0.692900
0.062306	0.692680
0.062406	0.692462
0.062506	0.692244
0.062606	0.692027
0.062706	0.691811
0.062806	0.691597
0.062906	0.691383
0.063006	0.691170
0.063106	0.690958
0.063206	0.690747
0.063306	0.690537
0.063406	0.690329
0.063506	0.690121
0.063606	0.689914
0.063706	0.689708
0.063806	0.689503
0.063906	0.689299
0.064006	0.689096
0.064106	0.688894
0.064206	0.688693
0.064306	0.688493
0.064406	0.688294
0.064506	0.688096
0.064606	0.687899
0.064706	0.687703
0.064806	0.687508
0.064906	0.687314
0.065007	0.687121
0.065107	0.686929
0.065207	0.686738
0.065307	0.686548
0.065407	0.686359
0.065507	0.686171
0.065607	0.685984
0.065707	0.685799
0.065807	0.685614
0.065907	0.685430
0.066007	0.685247
0.066107	0.685065
0.066207	0.684884
0.066307	0.684705
0.066407	0.684526
0.066507	0.684348
0.066607	0.684172
0.066707	0.683996
0.066807	0.683821
0.066907	0.683648
0.067007	0.683475
0.067107	0.683304
0.067207	0.683133
0.067307	0.682964
0.067407	0.682795
0.067507	0.682628
0.067607	0.682462
0.067707	0.682296
0.067807	0.682132
0.067907	0.681969
0.068007	0.681807
0.068107	0.681645
0.068207	0.681485
0.068307	0.681326
0.068407	0.681168
0.068507	0.681011
0.068607	0.680856
0.068707	0.680701
0.068807	0.680547
0.068907	0.680394
0.069007	0.680242
0.069107	0.680092
0.069207	0.679942
0.069307	0.679794
0.069407	0.679646
0.069507	0.679500
0.069607	0.679355
0.069707	0.679210
0.069807	0.679067
0.069907	0.678925
0.070007	0.678784
0.070107	0.678644
0.070207	0.678505
0.070307	0.678367
0.070407	0.678230
0.070507	0.678094
0.070607	0.677960
0.070707	0.677826
0.070807	0.677693
0.070907	0.677562
0.071007	0.677432
0.071107	0.677302
0.071207	0.677174
0.071307	0.677047
0.071407	0.676921
0.071507	0.676795
0.071607	0.676671
0.071707	0.676549
0.071807	0.676427
0.071907	0.676306
0.072007	0.676186
0.072107	0.676068
0.072207	0.675950
0.072307	0.675834
0.072407	0.675718
0.072507	0.675604
0.072607	0.675491
0.072707	0.675379
0.072807	0.675268
0.072907	0.675158
0.073007	0.675049
0.073107	0.674941
0.073207	0.674834
0.073307	0.674729
0.073407	0.674624
0.073507	0.674521
0.073607	0.674418
0.073707	0.674317
0.073807	0.674217
0.073907	0.674118
0.074007	0.674020
0.074107	0.673923
0.074207	0.673827
0.074307	0.673732
0.074407	0.673638
0.074507	0.673546
0.074607	0.673454
0.074707	0.673364
0.074807	0.673275
0.074907	0.673186
0.075008	0.673099
0.075108	0.673013
0.075208	0.672928
0.075308	0.672844
0.075408	0.672762
0.075508	0.672680
0.075608	0.672599
0.075708	0.672520
0.075808	0.672441
0.075908	0.672364
0.076008	0.672288
0.076108	0.672213
0.076208	0.672138
0.076308	0.672066
0.076408	0.671994
0.076508	0.671923
0.076608	0.671853
0.076708	0.671785
0.076808	0.671717
0.076908	0.671651
0.077008	0.671585
0.077108	0.671521
0.077208	0.671458
0.077308	0.671396
0.077408	0.671335
0.077508	0.671275
0.077608	0.671216
0.077708	0.671158
0.077808	0.671102
0.077908	0.671046
0.078008	0.670992
0.078108	0.670939
0.078208	0.670886
0.078308	0.670835
0.078408	0.670785
0.078508	0.670736
0.078608	0.670688
0.078708	0.670641
0.078808	0.670596
0.078908	0.670551
0.079008	0.670508
0.079108	0.670465
0.079208	0.670424
0.079308	0.670383
0.079408	0.670344
0.079508	0.670306
0.079608	0.670269
0.079708	0.670233
0.079808	0.670198
0.079908	0.670165
0.080008	0.670132
0.080108	0.670100
0.080208	0.670070
0.080308	0.670040
0.080408	0.670012
0.080508	0.669985
0.080608	0.669959
0.080708	0.669933
0.080808	0.669909
0.080908	0.669886
0.081008	0.669865
0.081108	0.669844
0.081208	0.669824
0.081308	0.669805
0.081408	0.669788
0.081508	0.669771
0.081608	0.669756
0.081708	0.669742
0.081808	0.669728
0.081908	0.669716
0.082008	0.669705
0.082108	0.669695
0.082208	0.669686
0.082308	0.669678
0.082408	0.669671
0.082508	0.669665
0.082608	0.669661
0.082708	0.669657
0.082808	0.669654
0.082908	0.669653
0.083008	0.669652
0.182318	0.669160
0.182418	0.668608
0.182518	0.668055
0.182618	0.667500
0.182718	0.666944
0.182818	0.666386
0.182918	0.665827
0.183018	0.665267
0.183118	0.664705
0.183218	0.664142
0.183318	0.663577
0.183418	0.663011
0.183518	0.662443
0.183618	0.661874
0.183718	0.661304
0.183818	0.660732
0.183918	0.660159
0.184018	0.659585
0.184118	0.659009
0.184218	0.658431
0.184318	0.657853
0.184418	0.657273
0.184518	0.656691
0.184618	0.656108
0.184718	0.655524
0.184818	0.654938
0.184918	0.654351
0.185019	0.653763
0.185119	0.653173
0.185219	0.652582
0.185319	0.651990
0.185419	0.651396
0.185519	0.650801
0.185619	0.650205
0.185719	0.649607
0.185819	0.649008
0.185919	0.648407
0.186019	0.647806
0.186119	0.647203
0.186219	0.646598
0.186319	0.645993
0.186419	0.645386
0.186519	0.644777
0.186619	0.644168
0.186719	0.643557
0.186819	0.642945
0.186919	0.642331
0.187019	0.641717
0.187119	0.641101
0.187219	0.640483
0.187319	0.639865
0.187419	0.639245
0.187519	0.638624
0.187619	0.638002
0.187719	0.637378
0.187819	0.636753
0.187919	0.636127
0.188019	0.635500
0.188119	0.634871
0.188219	0.634241
0.188319	0.633610
0.188419	0.632978
0.188519	0.632345
0.188619	0.631710
0.188719	0.631074
0.188819	0.630437
0.188919	0.629799
0.189019	0.629159
0.189119	0.628519
0.189219	0.627877
0.189319	0.627234
0.189419	0.626589
0.189519	0.625944
0.189619	0.625297
0.189719	0.624650
0.189819	0.624001
0.189919	0.623351
0.190019	0.622700
0.190119	0.622047
0.190219	0.621394
0.190319	0.620739
0.190419	0.620083
0.190519	0.619426
0.190619	0.618768
0.190719	0.618109
0.190819	0.617449
0.190919	0.616788
0.191019	0.616125
0.191119	0.615462
0.191219	0.614797
0.191319	0.614131
0.191419	0.613464
0.191519	0.612797
0.191619	0.612128
0.191719	0.611458
0.191819	0.610786
0.191919	0.610114
0.192019	0.609441
0.192119	0.608767
0.192219	0.608091
0.192319	0.607415
0.192419	0.606738
0.192519	0.606059
0.192619	0.605380
0.192719	0.604699
0.192819	0.604018
0.192919	0.603335
0.193019	0.602652
0.193119	0.601968
0.193219	0.601282
0.193319	0.600596
0.193419	0.599908
0.193519	0.599220
0.193619	0.598530
0.193719	0.597840
0.193819	0.597149
0.193919	0.596456
0.194019	0.595763
0.194119	0.595069
0.194219	0.594374
0.194319	0.593678
0.194419	0.592981
0.194519	0.592283
0.194619	0.591584
0.194719	0.590884
0.194819	0.590184
0.194919	0.589482
0.195020	0.588780
0.195120	0.588076
0.195220	0.587372
0.195320	0.586667
0.195420	0.585961
0.195520	0.585254
0.195620	0.584546
0.195720	0.583838
0.195820	0.583128
0.195920	0.582418
0.196020	0.581707
0.196120	0.580995
0.196220	0.580282
0.196320	0.579569
0.196420	0.578854
0.196520	0.578139
0.196620	0.577423
0.196720	0.576706
0.196820	0.575988
0.196920	0.575270
0.197020	0.574551
0.197120	0.573831
0.197220	0.573110
0.197320	0.572388
0.197420	0.571666
0.197520	0.570943
0.197620	0.570219
0.197720	0.569495
0.197820	0.568769
0.197920	0.568043
0.198020	0.567317
0.198120	0.566589
0.198220	0.565861
0.198320	0.565132
0.198420	0.564403
0.198520	0.563672
0.198620	0.562941
0.198720	0.562210
0.198820	0.561477
0.198920	0.560744
0.199020	0.560011
0.199120	0.559276
0.199220	0.558541
0.199320	0.557806
0.199420	0.557069
0.199520	0.556332
0.199620	0.555595
0.199720	0.554857
0.199820	0.554118
0.199920	0.553378
0.200020	0.552638
0.200120	0.551898
0.200220	0.551157
0.200320	0.550415
0.200420	0.549672
0.200520	0.548929
0.200620	0.548186
0.200720	0.547442
0.200820	0.546697
0.200920	0.545952
0.201020	0.545206
0.201120	0.544460
0.201220	0.543713
0.201320	0.542966
0.201420	0.542218
0.201520	0.541470
0.201620	0.540721
0.201720	0.539971
0.201820	0.539222
0.201920	0.538471
0.202020	0.537721
0.202120	0.536969
0.202220	0.536217
0.202320	0.535465
0.202420	0.534713
0.202520	0.533959
0.202620	0.533206
0.202720	0.532452
0.202820	0.531698
0.202920	0.530943
0.203020	0.530187
0.203120	0.529432
0.203220	0.528676
0.203320	0.527919
0.203420	0.527162
0.203520	0.526405
0.203620	0.525648
0.203720	0.524890
0.203820	0.524131
0.203920	0.523373
0.204020	0.522614
0.204120	0.521854
0.204220	0.521094
0.204320	0.520334
0.204420	0.519574
0.204520	0.518813
0.204620	0.518052
0.204720	0.517291
0.204820	0.516529
0.204920	0.515768
0.205021	0.515005
0.205121	0.514243
0.205221	0.513480
0.205321	0.512717
0.205421	0.511954
0.205521	0.511191
0.205621	0.510427
0.205721	0.509663
0.205821	0.508899
0.205921	0.508134
0.206021	0.507370
0.206121	0.506605
0.206221	0.505840
0.206321	0.505075
0.206421	0.504309
0.206521	0.503544
0.206621	0.502778
0.206721	0.502012
0.206821	0.501246
0.206921	0.500480
0.207021	0.499713
0.207121	0.498947
0.207221	0.498180
0.207321	0.497413
0.207421	0.496646
0.207521	0.495879
0.207621	0.495112
0.207721	0.494345
0.207821	0.493578
0.207921	0.492810
0.208021	0.492043
0.208121	0.491275
0.208221	0.490508
0.208321	0.489740
0.208421	0.488972
0.208521	0.488204
0.208621	0.487437
0.208721	0.486669
0.208821	0.485901
0.208921	0.485133
0.209021	0.484365
0.209121	0.483597
0.209221	0.482829
0.209321	0.482062
0.209421	0.481294
0.209521	0.480526
0.209621	0.479758
0.209721	0.478991
0.209821	0.478223
0.209921	0.477455
0.210021	0.476688
0.210121	0.475920
0.210221	0.475153
0.210321	0.474385
0.210421	0.473618
0.210521	0.472851
0.210621	0.472084
0.210721	0.471317
0.210821	0.470550
0.210921	0.469784
0.211021	0.469017
0.211121	0.468251
0.211221	0.467485
0.211321	0.466719
0.211421	0.465953
0.211521	0.465187
0.211621	0.464421
0.211721	0.463656
0.211821	0.462891
0.211921	0.462126
0.212021	0.461361
0.212121	0.460596
0.212221	0.459832
0.212321	0.459068
0.212421	0.458304
0.212521	0.457540
0.212621	0.456777
0.212721	0.456014
0.212821	0.455251
0.212921	0.454488
0.213021	0.453726
0.213121	0.452964
0.213221	0.452202
0.213321	0.451441
0.213421	0.450680
0.213521	0.449919
0.213621	0.449158
0.213721	0.448398
0.213821	0.447638
0.213921	0.446879
0.214021	0.446119
0.214121	0.445361
0.214221	0.444602
0.214321	0.443844
0.214421	0.443086
0.214521	0.442329
0.214621	0.441572
0.214721	0.440816
0.214821	0.440060
0.214921	0.439304
0.215022	0.438549
0.215122	0.437794
0.215222	0.437040
0.215322	0.436286
0.215422	0.435532
0.215522	0.434779
0.215622	0.434027
0.215722	0.433274
0.215822	0.432523
0.215922	0.431772
0.216022	0.431021
0.216122	0.430271
0.216222	0.429521
0.216322	0.428772
0.216422	0.428024
0.216522	0.427276
0.216622	0.426528
0.216722	0.425781
0.216822	0.425035
0.216922	0.424289
0.217022	0.423544
0.217122	0.422799
0.217222	0.422055
0.217322	0.421311
0.217422	0.420569
0.217522	0.419826
0.217622	0.419085
0.217722	0.418343
0.217822	0.417603
0.217922	0.416863
0.218022	0.416124
0.218122	0.415385
0.218222	0.414648
0.218322	0.413910
0.218422	0.413174
0.218522	0.412438
0.218622	0.411703
0.218722	0.410968
0.218822	0.410235
0.218922	0.409501
0.219022	0.408769
0.219122	0.408037
0.219222	0.407306
0.219322	0.406576
0.219422	0.405847
0.219522	0.405118
0.219622	0.404390
0.219722	0.403663
0.219822	0.402937
0.219922	0.402211
0.220022	0.401486
0.220122	0.400762
0.220222	0.400039
0.220322	0.399317
0.220422	0.398595
0.220522	0.397874
0.220622	0.397154
0.220722	0.396435
0.220822	0.395717
0.220922	0.394999
0.221022	0.394283
0.221122	0.393567
0.221222	0.392852
0.221322	0.392138
0.221422	0.391425
0.221522	0.390713
0.221622	0.390002
0.221722	0.389292
0.221822	0.388582
0.221922	0.387874
0.222022	0.387166
0.222122	0.386459
0.222222	0.385754
0.222322	0.385049
0.222422	0.384345
0.222522	0.383642
0.222622	0.382941
0.222722	0.382240
0.222822	0.381540
0.222922	0.380841
0.223022	0.380143
0.223122	0.379446
0.223222	0.378750
0.223322	0.378056
0.223422	0.377362
0.223522	0.376669
0.223622	0.375977
0.223722	0.375287
0.223822	0.374597
0.223922	0.373909
0.224022	0.373221
0.224122	0.372535
0.224222	0.371850
0.224322	0.371165
0.224422	0.370482
0.224522	0.369800
0.224622	0.369119
0.224722	0.368440
0.224822	0.367761
0.224922	0.367084
0.225023	0.366407
0.225123	0.365732
0.225223	0.365058
0.225323	0.364385
0.225423	0.363714
0.225523	0.363043
0.225623	0.362374
0.225723	0.361706
0.225823	0.361039
0.225923	0.360373
0.226023	0.359708
0.226123	0.359045
0.226223	0.358383
0.226323	0.357722
0.226423	0.357063
0.226523	0.356404
0.226623	0.355747
0.226723	0.355092
0.226823	0.354437
0.226923	0.353784
0.227023	0.353132
0.227123	0.352481
0.227223	0.351832
0.227323	0.351184
0.227423	0.350537
0.227523	0.349891
0.227623	0.349247
0.227723	0.348604
0.227823	0.347963
0.227923	0.347323
0.228023	0.346684
0.228123	0.346047
0.228223	0.345411
0.228323	0.344776
0.228423	0.344143
0.228523	0.343511
0.228623	0.342880
0.228723	0.342251
0.228823	0.341623
0.228923	0.340997
0.229023	0.340372
0.229123	0.339749
0.229223	0.339127
0.229323	0.338506
0.229423	0.337887
0.229523	0.337269
0.229623	0.336653
0.229723	0.336038
0.229823	0.335425
0.229923	0.334813
0.230023	0.334203
0.230123	0.333594
0.230223	0.332987
0.230323	0.332381
0.230423	0.331776
0.230523	0.331174
0.230623	0.330572
0.230723	0.329972
0.230823	0.329374
0.230923	0.328778
0.231023	0.328182
0.231123	0.327589
0.231223	0.326997
0.231323	0.326406
0.231423	0.325818
0.231523	0.325230
0.231623	0.324645
0.231723	0.324061
0.231823	0.323478
0.231923	0.322897
0.232023	0.322318
0.232123	0.321740
0.232223	0.321164
0.232323	0.320590
0.232423	0.320017
0.232523	0.319446
0.232623	0.318877
0.232723	0.318309
0.232823	0.317743
0.232923	0.317178
0.233023	0.316615
0.233123	0.316054
0.233223	0.315495
0.233323	0.314937
0.233423	0.314381
0.233523	0.313827
0.233623	0.313274
0.233723	0.312723
0.233823	0.312174
0.233923	0.311627
0.234023	0.311081
0.234123	0.310537
0.234223	0.309995
0.234323	0.309455
0.234423	0.308916
0.234523	0.308379
0.234623	0.307844
0.234723	0.307311
0.234823	0.306779
0.234923	0.306250
0.235024	0.305722
0.235124	0.305195
0.235224	0.304671
0.235324	0.304149
0.235424	0.303628
0.235524	0.303109
0.235624	0.302592
0.235724	0.302077
0.235824	0.301564
0.235924	0.301052
0.236024	0.300542
0.236124	0.300035
0.236224	0.299529
0.236324	0.299025
0.236424	0.298523
0.236524	0.298022
0.236624	0.297524
0.236724	0.297028
0.236824	0.296533
0.236924	0.296040
0.237024	0.295550
0.237124	0.295061
0.237224	0.294574
0.237324	0.294089
0.237424	0.293606
0.237524	0.293125
0.237624	0.292646
0.237724	0.292169
0.237824	0.291693
0.237924	0.291220
0.238024	0.290749
0.238124	0.290279
0.238224	0.289812
0.238324	0.289347
0.238424	0.288883
0.238524	0.288422
0.238624	0.287963
0.238724	0.287505
0.238824	0.287050
0.238924	0.286597
0.239024	0.286146
0.239124	0.285696
