2.499979e-001	2.499979e-001	3.535504e-001	4.999958e-001	7.071009e-001	4.084468e-003	
2.499978e-001	2.499978e-001	3.535502e-001	4.999955e-001	7.071004e-001	4.241562e-003	
2.499976e-001	2.499976e-001	3.535500e-001	4.999952e-001	7.070999e-001	4.398655e-003	
2.499974e-001	2.499974e-001	3.535497e-001	4.999948e-001	7.070994e-001	4.555749e-003	
2.499972e-001	2.499972e-001	3.535495e-001	4.999944e-001	7.070989e-001	4.712843e-003	
2.499970e-001	2.499970e-001	3.535492e-001	4.999941e-001	7.070984e-001	4.869936e-003	
2.499968e-001	2.499968e-001	3.535489e-001	4.999937e-001	7.070978e-001	5.027030e-003	
2.499966e-001	2.499966e-001	3.535486e-001	4.999933e-001	7.070973e-001	5.184123e-003	
2.499964e-001	2.499964e-001	3.535483e-001	4.999929e-001	7.070967e-001	5.341216e-003	
2.499962e-001	2.499962e-001	3.535480e-001	4.999924e-001	7.070961e-001	5.498309e-003	
2.499960e-001	2.499960e-001	3.535477e-001	4.999920e-001	7.070955e-001	5.655402e-003	
2.499958e-001	2.499958e-001	3.535474e-001	4.999916e-001	7.070948e-001	5.812495e-003	
2.499955e-001	2.499955e-001	3.535471e-001	4.999911e-001	7.070942e-001	5.969588e-003	
2.499953e-001	2.499953e-001	3.535468e-001	4.999906e-001	7.070935e-001	6.126680e-003	
2.499951e-001	2.499951e-001	3.535464e-001	4.999901e-001	7.070928e-001	6.283772e-003	
2.499948e-001	2.499948e-001	3.535461e-001	4.999896e-001	7.070921e-001	6.440864e-003	
2.499946e-001	2.499946e-001	3.535457e-001	4.999891e-001	7.070914e-001	6.597957e-003	
2.499943e-001	2.499943e-001	3.535453e-001	4.999886e-001	7.070906e-001	6.755048e-003	
2.499940e-001	2.499940e-001	3.535449e-001	4.999881e-001	7.070899e-001	6.912140e-003	
2.499938e-001	2.499938e-001	3.535446e-001	4.999875e-001	7.070891e-001	7.069232e-003	
2.499935e-001	2.499935e-001	3.535442e-001	4.999869e-001	7.070883e-001	7.226323e-003	
2.499932e-001	2.499932e-001	3.535438e-001	4.999864e-001	7.070875e-001	7.383414e-003	
2.499929e-001	2.499929e-001	3.535433e-001	4.999858e-001	7.070867e-001	7.540505e-003	
2.499926e-001	2.499926e-001	3.535429e-001	4.999852e-001	7.070858e-001	7.697596e-003	
2.499923e-001	2.499923e-001	3.535425e-001	4.999846e-001	7.070850e-001	7.854686e-003	
2.499920e-001	2.499920e-001	3.535420e-001	4.999840e-001	7.070841e-001	8.011777e-003	
2.499917e-001	2.499917e-001	3.535416e-001	4.999833e-001	7.070832e-001	8.168867e-003	
2.499913e-001	2.499913e-001	3.535411e-001	4.999827e-001	7.070823e-001	8.325957e-003	
2.499910e-001	2.499910e-001	3.535407e-001	4.999820e-001	7.070813e-001	8.483047e-003	
2.499907e-001	2.499907e-001	3.535402e-001	4.999813e-001	7.070804e-001	8.640136e-003	
2.499903e-001	2.499903e-001	3.535397e-001	4.999807e-001	7.070794e-001	8.797226e-003	
2.499900e-001	2.499900e-001	3.535392e-001	4.999800e-001	7.070784e-001	8.954315e-003	
2.499896e-001	2.499896e-001	3.535387e-001	4.999792e-001	7.070774e-001	9.111404e-003	
2.499893e-001	2.499893e-001	3.535382e-001	4.999785e-001	7.070764e-001	9.268492e-003	
2.499889e-001	2.499889e-001	3.535377e-001	4.999778e-001	7.070754e-001	9.425581e-003	
2.499885e-001	2.499885e-001	3.535372e-001	4.999770e-001	7.070743e-001	9.582669e-003	
2.499881e-001	2.499881e-001	3.535366e-001	4.999763e-001	7.070732e-001	9.739757e-003	
2.499878e-001	2.499878e-001	3.535361e-001	4.999755e-001	7.070722e-001	9.896845e-003	
2.499874e-001	2.499874e-001	3.535355e-001	4.999747e-001	7.070710e-001	1.005393e-002	
2.499870e-001	2.499870e-001	3.535350e-001	4.999739e-001	7.070699e-001	1.021102e-002	
2.499866e-001	2.499866e-001	3.535344e-001	4.999731e-001	7.070688e-001	1.036811e-002	
2.499862e-001	2.499862e-001	3.535338e-001	4.999723e-001	7.070676e-001	1.052519e-002	
2.499857e-001	2.499857e-001	3.535332e-001	4.999715e-001	7.070664e-001	1.068228e-002	
2.499853e-001	2.499853e-001	3.535326e-001	4.999706e-001	7.070652e-001	1.083937e-002	
2.499849e-001	2.499849e-001	3.535320e-001	4.999698e-001	7.070640e-001	1.099645e-002	
2.499844e-001	2.499844e-001	3.535314e-001	4.999689e-001	7.070628e-001	1.115354e-002	
2.499840e-001	2.499840e-001	3.535308e-001	4.999680e-001	7.070615e-001	1.131062e-002	
2.499836e-001	2.499836e-001	3.535301e-001	4.999671e-001	7.070603e-001	1.146771e-002	
2.499831e-001	2.499831e-001	3.535295e-001	4.999662e-001	7.070590e-001	1.162479e-002	
2.499826e-001	2.499826e-001	3.535289e-001	4.999653e-001	7.070577e-001	1.178188e-002	
2.499822e-001	2.499822e-001	3.535282e-001	4.999644e-001	7.070564e-001	1.193896e-002	
2.499817e-001	2.499817e-001	3.535275e-001	4.999634e-001	7.070550e-001	1.209605e-002	
2.499812e-001	2.499812e-001	3.535268e-001	4.999625e-001	7.070537e-001	1.225313e-002	
2.499807e-001	2.499807e-001	3.535262e-001	4.999615e-001	7.070523e-001	1.241021e-002	
2.499803e-001	2.499803e-001	3.535255e-001	4.999605e-001	7.070509e-001	1.256730e-002	
2.499798e-001	2.499798e-001	3.535248e-001	4.999595e-001	7.070495e-001	1.272438e-002	
2.499793e-001	2.499793e-001	3.535241e-001	4.999585e-001	7.070481e-001	1.288146e-002	
2.499787e-001	2.499787e-001	3.535233e-001	4.999575e-001	7.070467e-001	1.303854e-002	
2.499782e-001	2.499782e-001	3.535226e-001	4.999565e-001	7.070452e-001	1.319563e-002	
2.499777e-001	2.499777e-001	3.535219e-001	4.999554e-001	7.070437e-001	1.335271e-002	
2.499772e-001	2.499772e-001	3.535211e-001	4.999544e-001	7.070422e-001	1.350979e-002	
2.499767e-001	2.499767e-001	3.535204e-001	4.999533e-001	7.070407e-001	1.366687e-002	
2.499761e-001	2.499761e-001	3.535196e-001	4.999522e-001	7.070392e-001	1.382395e-002	
2.499756e-001	2.499756e-001	3.535188e-001	4.999511e-001	7.070377e-001	1.398103e-002	
2.499750e-001	2.499750e-001	3.535181e-001	4.999500e-001	7.070361e-001	1.413811e-002	
2.499745e-001	2.499745e-001	3.535173e-001	4.999489e-001	7.070345e-001	1.429519e-002	
2.499739e-001	2.499739e-001	3.535165e-001	4.999478e-001	7.070329e-001	1.445227e-002	
2.499733e-001	2.499733e-001	3.535157e-001	4.999466e-001	7.070313e-001	1.460935e-002	
2.499727e-001	2.499727e-001	3.535148e-001	4.999455e-001	7.070297e-001	1.476643e-002	
2.499722e-001	2.499722e-001	3.535140e-001	4.999443e-001	7.070280e-001	1.492350e-002	
2.499716e-001	2.499716e-001	3.535132e-001	4.999431e-001	7.070264e-001	1.508058e-002	
2.499710e-001	2.499710e-001	3.535123e-001	4.999420e-001	7.070247e-001	1.523766e-002	
2.499704e-001	2.499704e-001	3.535115e-001	4.999407e-001	7.070230e-001	1.539474e-002	
2.499698e-001	2.499698e-001	3.535106e-001	4.999395e-001	7.070213e-001	1.555181e-002	
2.499692e-001	2.499692e-001	3.535098e-001	4.999383e-001	7.070195e-001	1.570889e-002	
2.499685e-001	2.499685e-001	3.535089e-001	4.999371e-001	7.070178e-001	1.586596e-002	
2.499679e-001	2.499679e-001	3.535080e-001	4.999358e-001	7.070160e-001	1.602304e-002	
2.499673e-001	2.499673e-001	3.535071e-001	4.999345e-001	7.070142e-001	1.618011e-002	
2.499666e-001	2.499666e-001	3.535062e-001	4.999333e-001	7.070124e-001	1.633719e-002	
2.499660e-001	2.499660e-001	3.535053e-001	4.999320e-001	7.070106e-001	1.649426e-002	
2.499653e-001	2.499653e-001	3.535044e-001	4.999307e-001	7.070087e-001	1.665134e-002	
2.499647e-001	2.499647e-001	3.535034e-001	4.999294e-001	7.070069e-001	1.680841e-002	
2.499640e-001	2.499640e-001	3.535025e-001	4.999280e-001	7.070050e-001	1.696548e-002	
2.499633e-001	2.499633e-001	3.535016e-001	4.999267e-001	7.070031e-001	1.712256e-002	
2.499627e-001	2.499627e-001	3.535006e-001	4.999253e-001	7.070012e-001	1.727963e-002	
2.499620e-001	2.499620e-001	3.534996e-001	4.999240e-001	7.069993e-001	1.743670e-002	
2.499613e-001	2.499613e-001	3.534987e-001	4.999226e-001	7.069973e-001	1.759377e-002	
2.499606e-001	2.499606e-001	3.534977e-001	4.999212e-001	7.069954e-001	1.775084e-002	
2.499599e-001	2.499599e-001	3.534967e-001	4.999198e-001	7.069934e-001	1.790791e-002	
2.499592e-001	2.499592e-001	3.534957e-001	4.999184e-001	7.069914e-001	1.806498e-002	
2.499585e-001	2.499585e-001	3.534947e-001	4.999170e-001	7.069894e-001	1.822205e-002	
2.499578e-001	2.499578e-001	3.534937e-001	4.999155e-001	7.069873e-001	1.837912e-002	
2.499570e-001	2.499570e-001	3.534926e-001	4.999141e-001	7.069853e-001	1.853619e-002	
2.499563e-001	2.499563e-001	3.534916e-001	4.999126e-001	7.069832e-001	1.869326e-002	
2.499556e-001	2.499556e-001	3.534906e-001	4.999112e-001	7.069811e-001	1.885032e-002	
2.499548e-001	2.499548e-001	3.534895e-001	4.999097e-001	7.069790e-001	1.900739e-002	
2.499541e-001	2.499541e-001	3.534885e-001	4.999082e-001	7.069769e-001	1.916446e-002	
2.499533e-001	2.499533e-001	3.534874e-001	4.999067e-001	7.069748e-001	1.932152e-002	
2.499526e-001	2.499526e-001	3.534863e-001	4.999051e-001	7.069726e-001	1.947859e-002	
2.499518e-001	2.499518e-001	3.534852e-001	4.999036e-001	7.069705e-001	1.963566e-002	
2.499510e-001	2.499510e-001	3.534841e-001	4.999021e-001	7.069683e-001	1.979272e-002	
2.499502e-001	2.499502e-001	3.534830e-001	4.999005e-001	7.069661e-001	1.994978e-002	
2.499495e-001	2.499495e-001	3.534819e-001	4.998989e-001	7.069638e-001	2.010685e-002	
2.499487e-001	2.499487e-001	3.534808e-001	4.998973e-001	7.069616e-001	2.026391e-002	
2.499479e-001	2.499479e-001	3.534797e-001	4.998957e-001	7.069593e-001	2.042097e-002	
2.499471e-001	2.499471e-001	3.534785e-001	4.998941e-001	7.069571e-001	2.057804e-002	
2.499463e-001	2.499463e-001	3.534774e-001	4.998925e-001	7.069548e-001	2.073510e-002	
2.499454e-001	2.499454e-001	3.534762e-001	4.998909e-001	7.069524e-001	2.089216e-002	
2.499446e-001	2.499446e-001	3.534751e-001	4.998892e-001	7.069501e-001	2.104922e-002	
2.499438e-001	2.499438e-001	3.534739e-001	4.998876e-001	7.069478e-001	2.120628e-002	
2.499429e-001	2.499429e-001	3.534727e-001	4.998859e-001	7.069454e-001	2.136334e-002	
2.499421e-001	2.499421e-001	3.534715e-001	4.998842e-001	7.069430e-001	2.152040e-002	
2.499413e-001	2.499413e-001	3.534703e-001	4.998825e-001	7.069406e-001	2.167746e-002	
2.499404e-001	2.499404e-001	3.534691e-001	4.998808e-001	7.069382e-001	2.183452e-002	
2.499395e-001	2.499395e-001	3.534679e-001	4.998791e-001	7.069358e-001	2.199157e-002	
2.499387e-001	2.499387e-001	3.534667e-001	4.998773e-001	7.069333e-001	2.214863e-002	
2.499378e-001	2.499378e-001	3.534654e-001	4.998756e-001	7.069309e-001	2.230569e-002	
2.499369e-001	2.499369e-001	3.534642e-001	4.998738e-001	7.069284e-001	2.246274e-002	
2.499360e-001	2.499360e-001	3.534629e-001	4.998721e-001	7.069259e-001	2.261980e-002	
2.499351e-001	2.499351e-001	3.534617e-001	4.998703e-001	7.069233e-001	2.277685e-002	
2.499342e-001	2.499342e-001	3.534604e-001	4.998685e-001	7.069208e-001	2.293391e-002	
2.499333e-001	2.499333e-001	3.534591e-001	4.998667e-001	7.069182e-001	2.309096e-002	
2.499324e-001	2.499324e-001	3.534578e-001	4.998649e-001	7.069157e-001	2.324802e-002	
2.499315e-001	2.499315e-001	3.534565e-001	4.998630e-001	7.069131e-001	2.340507e-002	
2.499306e-001	2.499306e-001	3.534552e-001	4.998612e-001	7.069105e-001	2.356212e-002	
2.499297e-001	2.499297e-001	3.534539e-001	4.998593e-001	7.069078e-001	2.371917e-002	
2.499287e-001	2.499287e-001	3.534526e-001	4.998575e-001	7.069052e-001	2.387622e-002	
2.499278e-001	2.499278e-001	3.534513e-001	4.998556e-001	7.069025e-001	2.403327e-002	
2.499268e-001	2.499268e-001	3.534499e-001	4.998537e-001	7.068999e-001	2.419032e-002	
2.499259e-001	2.499259e-001	3.534486e-001	4.998518e-001	7.068972e-001	2.434737e-002	
2.499249e-001	2.499249e-001	3.534472e-001	4.998499e-001	7.068945e-001	2.450442e-002	
2.499240e-001	2.499240e-001	3.534459e-001	4.998479e-001	7.068917e-001	2.466147e-002	
2.499230e-001	2.499230e-001	3.534445e-001	4.998460e-001	7.068890e-001	2.481852e-002	
2.499220e-001	2.499220e-001	3.534431e-001	4.998440e-001	7.068862e-001	2.497556e-002	
2.499210e-001	2.499210e-001	3.534417e-001	4.998421e-001	7.068834e-001	2.513261e-002	
2.499200e-001	2.499200e-001	3.534403e-001	4.998401e-001	7.068806e-001	2.528965e-002	
2.499190e-001	2.499190e-001	3.534389e-001	4.998381e-001	7.068778e-001	2.544670e-002	
2.499180e-001	2.499180e-001	3.534375e-001	4.998361e-001	7.068750e-001	2.560374e-002	
2.499170e-001	2.499170e-001	3.534361e-001	4.998341e-001	7.068721e-001	2.576079e-002	
2.499160e-001	2.499160e-001	3.534346e-001	4.998320e-001	7.068692e-001	2.591783e-002	
2.499150e-001	2.499150e-001	3.534332e-001	4.998300e-001	7.068664e-001	2.607487e-002	
2.499140e-001	2.499140e-001	3.534317e-001	4.998279e-001	7.068635e-001	2.623191e-002	
2.499129e-001	2.499129e-001	3.534303e-001	4.998259e-001	7.068605e-001	2.638895e-002	
2.499119e-001	2.499119e-001	3.534288e-001	4.998238e-001	7.068576e-001	2.654599e-002	
2.499109e-001	2.499109e-001	3.534273e-001	4.998217e-001	7.068546e-001	2.670303e-002	
2.499098e-001	2.499098e-001	3.534258e-001	4.998196e-001	7.068517e-001	2.686007e-002	
2.499087e-001	2.499087e-001	3.534243e-001	4.998175e-001	7.068487e-001	2.701711e-002	
2.499077e-001	2.499077e-001	3.534228e-001	4.998154e-001	7.068457e-001	2.717415e-002	
2.499066e-001	2.499066e-001	3.534213e-001	4.998132e-001	7.068426e-001	2.733119e-002	
2.499055e-001	2.499055e-001	3.534198e-001	4.998111e-001	7.068396e-001	2.748822e-002	
2.499044e-001	2.499044e-001	3.534183e-001	4.998089e-001	7.068365e-001	2.764526e-002	
2.499034e-001	2.499034e-001	3.534167e-001	4.998067e-001	7.068334e-001	2.780229e-002	
2.499023e-001	2.499023e-001	3.534152e-001	4.998045e-001	7.068303e-001	2.795933e-002	
2.499012e-001	2.499012e-001	3.534136e-001	4.998023e-001	7.068272e-001	2.811636e-002	
2.499001e-001	2.499001e-001	3.534120e-001	4.998001e-001	7.068241e-001	2.827339e-002	
2.498989e-001	2.498989e-001	3.534105e-001	4.997979e-001	7.068210e-001	2.843043e-002	
2.498978e-001	2.498978e-001	3.534089e-001	4.997956e-001	7.068178e-001	2.858746e-002	
2.498967e-001	2.498967e-001	3.534073e-001	4.997934e-001	7.068146e-001	2.874449e-002	
2.498956e-001	2.498956e-001	3.534057e-001	4.997911e-001	7.068114e-001	2.890152e-002	
2.498944e-001	2.498944e-001	3.534041e-001	4.997889e-001	7.068082e-001	2.905855e-002	
2.498933e-001	2.498933e-001	3.534025e-001	4.997866e-001	7.068049e-001	2.921558e-002	
2.498921e-001	2.498921e-001	3.534008e-001	4.997843e-001	7.068017e-001	2.937260e-002	
2.498910e-001	2.498910e-001	3.533992e-001	4.997820e-001	7.067984e-001	2.952963e-002	
2.498898e-001	2.498898e-001	3.533976e-001	4.997796e-001	7.067951e-001	2.968666e-002	
2.498886e-001	2.498886e-001	3.533959e-001	4.997773e-001	7.067918e-001	2.984368e-002	
2.498875e-001	2.498875e-001	3.533942e-001	4.997749e-001	7.067885e-001	3.000071e-002	
2.498863e-001	2.498863e-001	3.533926e-001	4.997726e-001	7.067852e-001	3.015773e-002	
2.498851e-001	2.498851e-001	3.533909e-001	4.997702e-001	7.067818e-001	3.031476e-002	
2.498839e-001	2.498839e-001	3.533892e-001	4.997678e-001	7.067784e-001	3.047178e-002	
2.498827e-001	2.498827e-001	3.533875e-001	4.997654e-001	7.067750e-001	3.062880e-002	
2.498815e-001	2.498815e-001	3.533858e-001	4.997630e-001	7.067716e-001	3.078582e-002	
2.498803e-001	2.498803e-001	3.533841e-001	4.997606e-001	7.067682e-001	3.094284e-002	
2.498791e-001	2.498791e-001	3.533824e-001	4.997581e-001	7.067647e-001	3.109986e-002	
2.498778e-001	2.498778e-001	3.533806e-001	4.997557e-001	7.067613e-001	3.125688e-002	
2.498766e-001	2.498766e-001	3.533789e-001	4.997532e-001	7.067578e-001	3.141390e-002	
2.498754e-001	2.498754e-001	3.533771e-001	4.997508e-001	7.067543e-001	3.157092e-002	
2.498741e-001	2.498741e-001	3.533754e-001	4.997483e-001	7.067508e-001	3.172793e-002	
2.498729e-001	2.498729e-001	3.533736e-001	4.997458e-001	7.067472e-001	3.188495e-002	
2.498716e-001	2.498716e-001	3.533718e-001	4.997433e-001	7.067437e-001	3.204196e-002	
2.498704e-001	2.498704e-001	3.533701e-001	4.997407e-001	7.067401e-001	3.219898e-002	
2.498691e-001	2.498691e-001	3.533683e-001	4.997382e-001	7.067365e-001	3.235599e-002	
2.498678e-001	2.498678e-001	3.533665e-001	4.997357e-001	7.067329e-001	3.251300e-002	
2.498665e-001	2.498665e-001	3.533647e-001	4.997331e-001	7.067293e-001	3.267002e-002	
2.498653e-001	2.498653e-001	3.533628e-001	4.997305e-001	7.067257e-001	3.282703e-002	
2.498640e-001	2.498640e-001	3.533610e-001	4.997279e-001	7.067220e-001	3.298404e-002	
2.498627e-001	2.498627e-001	3.533592e-001	4.997253e-001	7.067184e-001	3.314105e-002	
2.498614e-001	2.498614e-001	3.533573e-001	4.997227e-001	7.067147e-001	3.329806e-002	
2.498601e-001	2.498601e-001	3.533555e-001	4.997201e-001	7.067110e-001	3.345506e-002	
2.498587e-001	2.498587e-001	3.533536e-001	4.997175e-001	7.067072e-001	3.361207e-002	
2.498574e-001	2.498574e-001	3.533517e-001	4.997148e-001	7.067035e-001	3.376908e-002	
2.498561e-001	2.498561e-001	3.533499e-001	4.997122e-001	7.066997e-001	3.392608e-002	
2.498548e-001	2.498548e-001	3.533480e-001	4.997095e-001	7.066960e-001	3.408309e-002	
2.498534e-001	2.498534e-001	3.533461e-001	4.997068e-001	7.066922e-001	3.424009e-002	
2.498521e-001	2.498521e-001	3.533442e-001	4.997041e-001	7.066883e-001	3.439709e-002	
2.498507e-001	2.498507e-001	3.533423e-001	4.997014e-001	7.066845e-001	3.455410e-002	
2.498493e-001	2.498493e-001	3.533403e-001	4.996987e-001	7.066807e-001	3.471110e-002	
2.498480e-001	2.498480e-001	3.533384e-001	4.996960e-001	7.066768e-001	3.486810e-002	
2.498466e-001	2.498466e-001	3.533365e-001	4.996932e-001	7.066729e-001	3.502510e-002	
2.498452e-001	2.498452e-001	3.533345e-001	4.996905e-001	7.066690e-001	3.518209e-002	
2.498438e-001	2.498438e-001	3.533326e-001	4.996877e-001	7.066651e-001	3.533909e-002	
2.498425e-001	2.498425e-001	3.533306e-001	4.996849e-001	7.066612e-001	3.549609e-002	
2.498411e-001	2.498411e-001	3.533286e-001	4.996821e-001	7.066572e-001	3.565309e-002	
2.498397e-001	2.498397e-001	3.533266e-001	4.996793e-001	7.066533e-001	3.581008e-002	
2.498382e-001	2.498382e-001	3.533246e-001	4.996765e-001	7.066493e-001	3.596707e-002	
2.498368e-001	2.498368e-001	3.533226e-001	4.996737e-001	7.066453e-001	3.612407e-002	
2.498354e-001	2.498354e-001	3.533206e-001	4.996708e-001	7.066412e-001	3.628106e-002	
2.498340e-001	2.498340e-001	3.533186e-001	4.996680e-001	7.066372e-001	3.643805e-002	
2.498325e-001	2.498325e-001	3.533166e-001	4.996651e-001	7.066331e-001	3.659504e-002	
2.498311e-001	2.498311e-001	3.533145e-001	4.996622e-001	7.066291e-001	3.675203e-002	
2.498297e-001	2.498297e-001	3.533125e-001	4.996593e-001	7.066250e-001	3.690902e-002	
2.498282e-001	2.498282e-001	3.533104e-001	4.996564e-001	7.066209e-001	3.706601e-002	
2.498267e-001	2.498267e-001	3.533084e-001	4.996535e-001	7.066167e-001	3.722300e-002	
2.498253e-001	2.498253e-001	3.533063e-001	4.996506e-001	7.066126e-001	3.737998e-002	
2.498238e-001	2.498238e-001	3.533042e-001	4.996476e-001	7.066084e-001	3.753697e-002	
2.498223e-001	2.498223e-001	3.533021e-001	4.996447e-001	7.066043e-001	3.769395e-002	
2.498208e-001	2.498208e-001	3.533000e-001	4.996417e-001	7.066001e-001	3.785093e-002	
2.498194e-001	2.498194e-001	3.532979e-001	4.996387e-001	7.065959e-001	3.800792e-002	
2.498179e-001	2.498179e-001	3.532958e-001	4.996357e-001	7.065916e-001	3.816490e-002	
2.498164e-001	2.498164e-001	3.532937e-001	4.996327e-001	7.065874e-001	3.832188e-002	
2.498149e-001	2.498149e-001	3.532916e-001	4.996297e-001	7.065831e-001	3.847886e-002	
2.498133e-001	2.498133e-001	3.532894e-001	4.996267e-001	7.065788e-001	3.863584e-002	
2.498118e-001	2.498118e-001	3.532873e-001	4.996236e-001	7.065745e-001	3.879281e-002	
2.498103e-001	2.498103e-001	3.532851e-001	4.996206e-001	7.065702e-001	3.894979e-002	
2.498088e-001	2.498088e-001	3.532829e-001	4.996175e-001	7.065659e-001	3.910677e-002	
2.498072e-001	2.498072e-001	3.532808e-001	4.996144e-001	7.065615e-001	3.926374e-002	
2.498057e-001	2.498057e-001	3.532786e-001	4.996114e-001	7.065571e-001	3.942071e-002	
2.498041e-001	2.498041e-001	3.532764e-001	4.996082e-001	7.065528e-001	3.957769e-002	
2.498026e-001	2.498026e-001	3.532742e-001	4.996051e-001	7.065484e-001	3.973466e-002	
2.498010e-001	2.498010e-001	3.532720e-001	4.996020e-001	7.065439e-001	3.989163e-002	
2.497994e-001	2.497994e-001	3.532697e-001	4.995989e-001	7.065395e-001	4.004860e-002	
2.497979e-001	2.497979e-001	3.532675e-001	4.995957e-001	7.065350e-001	4.020557e-002	
2.497963e-001	2.497963e-001	3.532653e-001	4.995926e-001	7.065306e-001	4.036254e-002	
2.497947e-001	2.497947e-001	3.532630e-001	4.995894e-001	7.065261e-001	4.051950e-002	
2.497931e-001	2.497931e-001	3.532608e-001	4.995862e-001	7.065216e-001	4.067647e-002	
2.497915e-001	2.497915e-001	3.532585e-001	4.995830e-001	7.065170e-001	4.083343e-002	
2.497899e-001	2.497899e-001	3.532562e-001	4.995798e-001	7.065125e-001	4.099040e-002	
2.497883e-001	2.497883e-001	3.532540e-001	4.995765e-001	7.065079e-001	4.114736e-002	
2.497867e-001	2.497867e-001	3.532517e-001	4.995733e-001	7.065033e-001	4.130432e-002	
2.497850e-001	2.497850e-001	3.532494e-001	4.995701e-001	7.064987e-001	4.146128e-002	
2.497834e-001	2.497834e-001	3.532471e-001	4.995668e-001	7.064941e-001	4.161824e-002	
2.497818e-001	2.497818e-001	3.532448e-001	4.995635e-001	7.064895e-001	4.177520e-002	
2.497801e-001	2.497801e-001	3.532424e-001	4.995602e-001	7.064849e-001	4.193216e-002	
2.497785e-001	2.497785e-001	3.532401e-001	4.995569e-001	7.064802e-001	4.208912e-002	
2.497768e-001	2.497768e-001	3.532378e-001	4.995536e-001	7.064755e-001	4.224607e-002	
2.497751e-001	2.497751e-001	3.532354e-001	4.995503e-001	7.064708e-001	4.240303e-002	
2.497735e-001	2.497735e-001	3.532330e-001	4.995470e-001	7.064661e-001	4.255998e-002	
2.497718e-001	2.497718e-001	3.532307e-001	4.995436e-001	7.064613e-001	4.271693e-002	
2.497701e-001	2.497701e-001	3.532283e-001	4.995402e-001	7.064566e-001	4.287388e-002	
2.497684e-001	2.497684e-001	3.532259e-001	4.995369e-001	7.064518e-001	4.303083e-002	
2.497667e-001	2.497667e-001	3.532235e-001	4.995335e-001	7.064470e-001	4.318778e-002	
2.497650e-001	2.497650e-001	3.532211e-001	4.995301e-001	7.064422e-001	4.334473e-002	
2.497633e-001	2.497633e-001	3.532187e-001	4.995267e-001	7.064374e-001	4.350168e-002	
2.497616e-001	2.497616e-001	3.532163e-001	4.995233e-001	7.064326e-001	4.365862e-002	
2.497599e-001	2.497599e-001	3.532139e-001	4.995198e-001	7.064277e-001	4.381557e-002	
2.497582e-001	2.497582e-001	3.532114e-001	4.995164e-001	7.064228e-001	4.397251e-002	
2.497565e-001	2.497565e-001	3.532090e-001	4.995129e-001	7.064179e-001	4.412946e-002	
2.497547e-001	2.497547e-001	3.532065e-001	4.995094e-001	7.064130e-001	4.428640e-002	
2.497530e-001	2.497530e-001	3.532040e-001	4.995060e-001	7.064081e-001	4.444334e-002	
2.497512e-001	2.497512e-001	3.532016e-001	4.995025e-001	7.064031e-001	4.460028e-002	
