2.413012954404133410e-08 1.502670310293476913e-06 5.142786833335164854e-10 8.769205278730940857e-07 4.466091260346018421e-05 9.327674445759345900e+00 5.300711813389994732e-03 6.470912268081231364e-03 2.865723991417704584e-03 1.996430041587760229e+01
8.474590251312382913e-10 3.048282145959033601e-05 1.346593338168119742e-04 2.476723564066870331e+00 2.767990341664500754e-05 3.571130000348846003e-03 1.666430218937579258e-06 2.716636139236206393e+00 3.017476428523535592e-02 1.616155931859151096e+01
4.156113317897621811e-06 2.154173808964385974e-05 2.505409491755930735e-06 7.503714815109093772e-01 4.097388707433216481e+00 2.987969446607568623e-06 5.487681231802743996e-05 1.662357540188439883e-02 5.644993245207481549e-04 1.991937607603417959e+01
1.222056509439388660e-09 9.421492578436788099e-08 3.027311814650418720e-11 1.076730636695829495e-04 3.456697968143478406e+00 6.705289722168934047e-05 3.012524528356413890e-04 1.861711824105305901e-06 4.166220522816163729e+00 2.352608945221223991e-01
3.154464631529468461e-11 1.035238932764163282e-07 4.972143506334207542e-09 8.202818567114118428e-03 6.035687124384565838e-02 2.481957535134202130e-06 1.137139282770184323e+01 4.383147936212035052e-06 1.195218228151696802e-05 4.024151536890371972e+00
9.509843586046874465e-09 1.191372008909465878e-06 7.910887049420396920e-08 8.547737686455817233e-04 1.645480012541384318e-01 7.623593171846335462e-03 3.549165834516971002e-05 2.491854521573839902e-05 1.256854938296671520e+01 1.302815129351536427e+01
1.822711577251295847e-05 9.447378453571865866e-05 1.076460139888694558e-05 7.182021753995601054e-01 4.004464966474113652e+00 6.957053445910147717e-03 5.571332919913943814e-05 1.687697753769953554e-02 3.216737358788653023e-02 1.473646911862184439e+01
5.066914841653754160e-10 4.993928164996131970e-07 3.159880487089990035e-05 1.574693961250510421e+00 1.807800610562531121e-04 1.686618224707489675e-04 1.246425362283218101e-06 2.985875287502375773e-07 7.003561878777675886e+00 2.675046997514018976e-01
6.960780798621657706e-14 1.547004232842539853e-10 9.650321862308392090e-10 7.018288230051708899e-06 3.188954310383651128e-07 1.197471238391306127e-02 2.983714571747731023e-04 1.449057558894288711e+01 3.853629950983448717e-05 3.911557579037083787e+00
3.013734726307285255e-07 2.451132215637098527e-04 4.243907536457694363e+00 1.211186266798364511e-02 1.197982044100257378e-04 1.849617110948986176e-01 4.699437019638970131e-04 1.983507988924350721e-02 4.277715170277963166e-05 2.000990952726544592e-02
2.041329210825976339e-08 7.620155989819414894e-09 6.920118300200409402e-07 4.767664503145502925e-04 3.335933939532142567e+00 4.352267757812208759e-03 3.179608678830830648e+00 1.216161761848599641e-04 9.737439854498900968e-04 1.435000475735748182e-04
1.862954884340111874e-15 2.344984174829330398e-10 1.334938694005088010e-07 2.097281152600217165e-05 3.116684708610694132e-01 5.887192010379476441e-06 2.775934718563966008e-01 7.088393804912556107e+00 1.461239021750936409e-02 1.999632740469323622e+01
4.339070745888620318e-06 6.539582606929752930e-04 4.402655502723331615e-01 1.371715134016515463e-04 1.571678820752983987e-03 6.830166717343167651e-04 1.084242624129168071e-03 7.976489163313685182e+00 1.619146932220297264e-02 7.610194138224473548e+00
9.761559337203326651e-09 4.880945210693701590e-07 1.129509865017183063e-08 7.365564127806861240e-04 5.645432977513077358e-07 2.525305950139773537e-08 4.662802595515691181e-08 1.067850875263026732e-03 1.561956607599850244e+01 1.615201441396251880e+01
4.874274475845765936e-08 5.524873153152181743e-05 1.309214818291951511e-03 1.254394508388088889e-06 1.063753779385674062e-07 1.677553899901258295e-06 1.158692981645514042e+00 5.433569866758189898e-05 9.977546388619245477e+00 2.905389423963384843e+00
2.014112602568922362e-04 2.402201074805954961e-01 3.945904831372178698e-05 2.274313903819544728e-06 7.090981527721041506e-05 2.554672022304576391e-04 7.092557096879296807e+00 3.266248642610579400e-02 6.405021763070413788e-06 1.514565240955701597e+01
7.101285822326233696e-09 1.033813136175320108e-05 6.668050821089607403e-05 6.033269644071924685e-05 1.600670211647070129e+00 4.484577197399076454e+00 2.788178042586075714e-04 5.176555137169552845e-03 1.298651143547398202e-05 1.093634129572251368e+01
2.737781670710559746e-13 8.842710453704321274e-14 2.917999093711755382e-09 3.572318281239756797e-05 1.035350387137678574e+00 4.065043917563254281e-04 1.040826524507149742e+00 8.373159575621680339e-02 3.020560219354276654e+00 1.622341833073771511e+01
1.168177435343946291e-09 1.113676750046795335e-07 2.608488837697212456e-06 2.621301238805497005e-03 2.274294383116728824e+00 5.631374143387950573e-03 2.419766648700408945e-02 3.809617140055681528e+00 2.022130123930969241e-03 1.280739954565714456e+01
2.117571549374796540e-05 1.712373505262216287e-03 1.217064964880715515e-05 2.724738128511215773e+00 6.325275912322820963e-05 1.183848640859893350e-04 1.630594902725384428e-03 3.488629435274777535e+00 3.963703512594798104e-05 6.906620063862334291e-04
1.422583317206110154e-14 1.587188702558547468e-11 2.826310329924897758e-06 4.604664277781962967e-01 7.826365145501810311e-03 1.288230161614087622e-05 3.412962417852318555e-06 1.002434547034691725e+01 1.916639396675936707e-06 3.832455222471509160e-01
6.176100139279880713e-18 1.329916971196724591e-14 5.681627241488064073e-11 2.218732187171908839e-07 4.419150526109201378e-09 8.711123619339452423e-03 2.151555421910351473e-04 1.097704758456037233e+01 3.328592078370182228e-02 1.302262015099973702e+01
7.546333109204107892e-11 2.098077255364640325e-07 5.521829226063867621e-05 3.971085448713975847e-07 2.055889763820750900e-07 7.166709971744989396e-07 1.455245254479560515e-05 1.479226449290831802e+01 3.442499614897993215e-04 7.562303868763684989e+00
1.017706253915048236e-08 1.908777643119037798e-03 3.596934972077517334e-01 7.702144848539635598e-05 9.714193438171837162e-08 6.328151285461272479e+00 4.080246653205350099e-02 8.240583082783111530e-05 2.818745094676243165e-02 3.328999296103862804e-03
1.628805450158936699e-03 8.763854246838155559e-03 4.064955347992685653e+00 2.690996424260755932e-05 9.215951558911978335e-04 1.664898851701513132e-04 1.224262539776010180e-03 3.073842040792968203e-02 6.089652498216563204e-06 1.985404250877305543e+01
7.510552880376310031e-04 2.524925859029392594e+00 5.294907227473940247e-04 7.457590978783561631e-04 9.109493390848305561e-02 9.441650955776866722e-03 5.856849306120304188e-02 1.740160501081716628e-05 1.134310763088886183e-02 4.194987571702554874e+00
5.840932165550090244e-10 1.582282463707893855e-07 1.195716670903222433e-09 5.530407007706054273e-11 3.409386415304903675e-03 1.161304230563146689e+01 2.562377811328276576e-05 9.686828983505140324e-07 3.859147519394850480e-05 2.673702065673300154e-02
7.628697059708259049e-10 1.487320077929647268e-07 4.891246009584553772e-04 9.234948164328571569e-04 1.202121429377504423e-04 4.286626868310037253e+00 3.249960686680552453e-07 7.698785355691682775e-08 3.856854179374268554e+00 2.712412162290478435e-01
1.020194663756741910e-11 1.332347570406339614e-06 3.468830552641271291e-04 5.523557481122063351e-01 2.290374621142229417e-04 2.171031931072549162e-04 1.683216864231507418e-02 7.513124404460962857e+00 1.654221974242630136e-02 1.597971963434183351e+01
1.492121925497274877e-07 7.019480322116446560e-05 4.659658034080847310e-04 6.934069384312683843e-04 5.975463606468449493e-05 1.066464008892137727e+01 3.192292324639454753e-04 5.693106029793037400e-08 3.120748615731056989e-09 9.845360198039408317e+00
5.229102899469956418e-13 3.659977157750743300e-11 9.862448006586528798e-10 1.590407733062052551e-10 2.051034212812689536e-03 2.546514895200489883e-10 5.728772487444956596e+00 8.287339934345284999e-07 2.817949538638571116e+00 6.365295196695499591e+00
4.978432824374492865e-06 5.001468143559914190e-04 1.165374710305515371e-02 3.749346473043543071e+00 3.986420882210021249e-03 3.180117649065329621e-02 5.679357474096706493e-02 3.550857672010444555e-01 1.540293591308242172e-02 1.292140205793981167e+01
6.723409940693759719e-06 2.388839861060376052e-06 4.000438336240999426e+00 1.517144213030586011e-03 1.201124898097004942e-04 1.305075820524697553e-04 2.593323345086084652e-05 5.204841267743712162e-08 1.348215598012126022e-06 3.976127582046713460e+00
1.310696934504230013e-12 1.259522464806275262e-09 3.716840056178355667e+00 2.553144688424306419e-01 1.050374878236640715e-03 5.011005498168128944e-03 1.995676586174349450e-04 4.190055954404072169e-05 3.171653587340186225e-04 1.387364767790272957e+01
5.070133297894533619e-11 2.122322684166075272e-07 6.354915399225292028e-05 5.262846677764930496e-08 3.626489736655825524e+00 7.497389404184756872e-05 3.369312803900817888e-06 3.140137064191323546e+00 5.645125411814043556e-04 4.691757312389470691e+00
1.561743445472345127e-07 8.581003233450302102e-08 7.821511905695627265e-02 1.493851393951371707e-05 1.860230638362569879e-03 1.582598722761104360e-01 6.735841147216389047e+00 4.966802269690867022e-01 1.787059477096516795e-08 1.185554252151699295e-01
1.761046730658908776e-08 6.573878785358934672e-09 5.591406672349046383e-03 2.248659288915499488e+00 1.792528956427028768e-04 3.943852372692610575e-03 2.985425521260495429e+00 1.119279676694271460e-04 9.461264165295771474e-04 1.068677776946756453e+01
7.236609774262419315e-13 6.567025594677018788e-11 9.533928128643186705e-06 9.858161173070743255e-10 4.832475963108769776e-09 9.103473673548483427e-03 3.928731315525090473e+00 2.797586641239144356e+00 2.625323016877799448e-07 1.721457277986770151e+01
2.739742147431725375e-08 2.496740270728175513e-06 2.264718477766347490e-05 6.657186001420142652e-06 6.064210610944654242e-04 1.174811035208169345e-05 4.674754582225573607e+00 3.170729155668578603e+00 2.780744218058012868e-05 1.239998200957232655e+01
9.598098132895364367e-05 3.575929950969437707e-05 4.239941477236030751e-03 2.433316571234100056e+00 2.711298605205142084e-02 4.787428446316091546e-03 2.759691585324996588e+00 8.664928571186590319e-08 1.885132945051847680e-04 2.907713631304642554e-01
5.988791234540842217e-13 5.829932023502759843e-10 1.439200966704846642e-06 1.207173424955501242e-06 2.131660552126289656e-07 2.277265115891590863e+00 4.953289015426844522e+00 8.840168890734505564e-06 1.545281878104052273e-03 9.865249091582743546e+00
4.218488438173243407e-15 6.568788766940812435e-12 4.490958664033975382e-11 1.148284789937268659e-12 1.590667265361857239e-05 3.726284126506388084e-05 1.468434550120635665e-06 1.583047068320381544e-10 1.640771995084596213e+01 1.165222650589937814e+01
6.138590047974994192e-07 4.938565580351781618e-05 2.532654197615105680e-06 8.585294016458098381e-05 1.715057916977427155e+00 4.558813879473131436e+00 3.166726313405456993e-04 6.348108154062917681e-03 4.837987458655860281e-06 4.131303023313148692e+00
