7.569518150512972721e-01 3.868216433465541948e-03 3.991436082723633831e-04 3.745313619900666612e-04 1.651296405457412186e+00 2.278596822186184756e+00
6.925015538082855693e-03 5.868305498238372137e-02 1.360604695901423738e-05 5.986806466661290571e+00 6.311157208842375216e-04 6.952720594592110004e-02
3.764534499877314477e-02 5.622739838857742679e-03 7.542254382480266506e-05 3.727289242296555116e+00 3.913269271839852070e-01 6.170203201274402360e+00
5.363060715892312667e-03 3.460276366474587029e+00 3.812240402990171558e-04 2.909453195053435855e-03 3.487049691583148699e-03 1.225355899100222246e-03
2.974407975958086661e-02 1.553115996719326208e+00 7.221400019462606568e-02 5.024856452723742463e-03 4.479198796496799972e-02 4.729063613831927526e+00
1.451590381770084370e+00 8.905652417852089693e-05 2.212306925254868203e-02 4.299143698476041824e-03 3.436132970891027705e-08 1.197420207394453051e+01
4.090590015551444532e-03 1.971932193983207737e+00 1.305123168258165711e-01 9.518803285342764781e-06 4.141898138223410783e-06 2.902967642775799995e+00
2.100624647817478269e-06 3.580618575840840645e+00 5.922687217001378719e-05 8.551407426544159658e-05 2.625325814074098918e-08 8.177727647294929625e+00
5.481272628482526675e-07 9.343100212207832156e-01 1.842369629159839484e+00 1.966147640256579120e-06 6.869272898921794258e-04 5.062748803151427168e+00
1.402215855965187608e+00 1.241274151481824677e-02 6.174777633867248837e-04 1.232082196438128363e-03 4.045186623583557628e-02 1.033315661937526286e+01
2.310024615950114358e-04 3.486329363363845690e+00 1.411479097997655769e-04 6.281888288692258662e-06 7.935724527830749497e-03 5.064341973522184404e+00
1.191368514269891023e-02 1.027384996824867680e-05 2.880021688351983022e-02 1.509560147282581656e-07 6.584674460535026697e+00 1.189443301591329671e+01
3.383701978290488133e-01 6.883468784357711368e-01 4.524421429956058949e-02 1.565203823891541529e-02 1.887191057913485959e-01 6.096972633717134826e+00
2.167972071866910109e-06 1.590359069750770437e-04 6.731286484896487066e-02 1.278852020791651389e+00 3.256825728991863400e+00 2.862334845640538195e+00
2.235232143797000540e-02 5.747622300433977149e-02 6.196028723452429166e-01 2.612437190730734890e-09 2.537208686975772842e+00 1.199674125009940084e+01
1.716979841881890267e-12 3.672375041956759366e-07 2.251554875540579885e-07 4.102405073294840666e-10 8.365988638688653722e+00 1.195539638086879464e+01
3.487794904465473769e-05 4.500611440776487206e-03 3.811557508052431424e-06 2.276991712072244101e-01 7.222153514719389378e+00 2.777882360347927460e-02
1.335755821235630548e-09 1.852797692706214527e-07 1.424247422871929326e-03 1.853816581467409852e-01 6.874227896480304523e+00 8.087751897473427931e+00
4.437771626084085802e-04 3.175296380851492267e-09 4.286325320075378195e-07 5.021018864766417344e+00 3.035013939532793525e-02 2.642205391408617654e+00
1.693687922457806115e-07 2.329758154337248366e-02 6.136100901825396470e-01 1.089362115485088989e+00 1.472863338066727978e+00 2.223918131151414457e-02
1.336946993513039583e+00 3.440317861846527766e-03 3.112782990467589714e-06 3.548251164168431847e-05 4.991990222753722554e-03 3.906629419783738566e+00
1.023930203200495818e-02 7.661174082167077071e-01 1.619782745285361036e+00 5.144692589970284376e-05 4.243113683066612892e-05 1.073965812669580977e+01
6.073810187364773502e-08 2.532778533643158547e-07 2.026811718303518361e+00 1.956621247346952641e+00 9.643011255194696401e-08 2.101262379044106510e-01
9.892984942513125985e-07 1.992760548470216664e+00 3.399531472331332807e-04 5.050238347000609584e-01 2.311733178139974837e-03 1.199793884060227889e+01
5.378611376676458697e-08 3.779218226242884657e-03 4.809404453591040962e+00 1.795523072712815166e-05 9.756803610506134886e-06 1.199827111684196268e+01
2.822231907890328587e-04 7.480981124028809187e-03 4.786552603587336530e-02 5.344141719176156435e+00 3.438073129742166140e-02 6.857135990572182038e+00
3.647925769662523370e-06 7.076683778653974409e-06 1.480497621712538728e-06 6.903140247506623695e+00 1.311430703230398408e-06 1.138927390986404298e+01
1.418156988235866381e-12 2.791578067178147038e-10 3.160854427764602695e-08 7.406955578683067642e-01 5.541557837795974883e+00 1.472616923037281200e+00
3.375126367091562107e-01 5.794851857659508720e-01 1.268628621073199514e-01 1.682105767684905634e-02 1.113746391186307833e-01 8.270030192472445307e+00
2.221964952929682269e-01 4.038381903304889553e-01 8.312729434092353681e-03 9.756194199286929720e-05 1.480266014306857114e+00 9.789540288044022986e+00
5.257407745741832943e-05 3.742770653930806613e-04 4.145141540471231067e+00 7.171551222939630266e-02 7.722841541220588912e-02 3.087017601973225389e+00
4.378104472347310039e-01 1.486543694506266278e-02 4.373182117673005652e-03 1.992280878778676989e+00 1.708792402969272148e-05 7.679093281852871655e+00
5.425797407861542021e-02 7.052188083217534459e-03 3.343553623801380770e+00 4.486569974503341190e-02 4.341681730567382644e-03 5.001903508764084627e+00
1.377338531589419055e-03 3.896200927144291559e-02 9.755517926144838779e-04 4.979611663091239038e+00 6.721471031791755035e-02 9.636793466674415498e+00
6.195490284276717329e-07 7.680654952363275001e-02 2.235382637417994811e+00 4.077932441112580748e-03 2.100213107988983530e-01 2.521623500051438871e+00
1.039454674126702227e-04 8.422451070943575147e-01 1.892234677216717120e+00 1.214350104002715189e-07 1.540787840606076712e-06 8.752187576591230922e+00
1.309411660862890014e-01 2.894011983926699783e-01 9.655843957961330812e-04 2.110512783347998411e+00 1.311430703230398408e-06 1.138927390986404298e+01
1.618443254974058609e+00 5.596975895913829796e-03 1.512124379105885463e-03 2.925732468790545257e-02 2.302422139414244811e-05 1.629461118702189015e+00
1.165282934422590789e-09 1.733221767253040938e-07 3.282021258660708070e-04 1.089730518977533869e-01 7.240017950278193837e+00 1.008550610738158504e+01
5.391534481798776614e-09 3.379818776200188687e-04 1.077894453956972434e-02 2.953261056050551225e+00 1.359822263256381891e+00 1.012160300933141954e+01
5.435614550295459445e-03 2.798551306160258711e+00 9.929298669280074967e-04 4.200372512037053169e-02 6.394061278097967326e-04 1.003760487416248282e+01
